id,company_id,amount,status,created_at,paid_at
1888,cbf1c8b09cd5b549416d49d220a40cbd317f952e,20.16,voided,2019-03-10,
1889,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.0,paid,2019-04-03,2019-04-03
1890,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.0,paid,2019-05-08,2019-05-08
1891,cbf1c8b09cd5b549416d49d220a40cbd317f952e,121.01,paid,2019-01-15,2019-01-15
1892,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-20,
1893,cbf1c8b09cd5b549416d49d220a40cbd317f952e,205.19,paid,2019-03-06,2019-03-06
1894,cbf1c8b09cd5b549416d49d220a40cbd317f952e,39.68,paid,2019-04-25,2019-04-25
1895,cbf1c8b09cd5b549416d49d220a40cbd317f952e,107.11,paid,2019-03-17,2019-03-17
1896,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3e+34,voided,2019-04-17,
1897,cbf1c8b09cd5b549416d49d220a40cbd317f952e,27.87,paid,2019-02-23,2019-02-23
1898,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-23,
1899,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-14,
1900,cbf1c8b09cd5b549416d49d220a40cbd317f952e,126.81,paid,2019-02-26,2019-02-26
1901,cbf1c8b09cd5b549416d49d220a40cbd317f952e,207.34,paid,2019-02-06,2019-02-06
1902,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-09,
1903,cbf1c8b09cd5b549416d49d220a40cbd317f952e,104.82,paid,2019-04-11,2019-04-11
1904,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.51,paid,2019-03-18,2019-03-19
1905,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.97,voided,2019-04-24,
1906,cbf1c8b09cd5b549416d49d220a40cbd317f952e,105.2,voided,2019-05-01,
1907,cbf1c8b09cd5b549416d49d220a40cbd317f952e,136.49,paid,2019-03-17,2019-03-17
1908,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-21,
1909,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-09,
1910,cbf1c8b09cd5b549416d49d220a40cbd317f952e,41.93,pending_payment,2019-04-17,
1911,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-11,
1912,cbf1c8b09cd5b549416d49d220a40cbd317f952e,172.24,voided,2019-03-01,
1913,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.72,paid,2019-04-04,2019-04-04
1914,cbf1c8b09cd5b549416d49d220a40cbd317f952e,93.19,paid,2019-01-16,2019-01-17
1915,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-26,
1916,cbf1c8b09cd5b549416d49d220a40cbd317f952e,183.69,paid,2019-01-08,2019-01-08
1917,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-03-23,2019-03-24
1918,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.0,paid,2019-01-05,2019-01-05
1919,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-12,
1920,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-08,
1921,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.9,paid,2019-02-07,2019-02-07
1922,cbf1c8b09cd5b549416d49d220a40cbd317f952e,179.11,paid,2019-03-28,2019-03-28
1923,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-15,
1924,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-25,
1925,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.79,paid,2019-04-24,2019-04-24
1926,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.0,refunded,2019-04-11,2019-04-11
1927,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-18,
1928,cbf1c8b09cd5b549416d49d220a40cbd317f952e,193.21,paid,2019-03-02,2019-03-02
1929,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.45,paid,2019-03-16,2019-03-16
1930,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-08,
1931,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.46,pending_payment,2019-02-09,
1932,cbf1c8b09cd5b549416d49d220a40cbd317f952e,77.73,paid,2019-01-15,2019-01-15
1933,cbf1c8b09cd5b549416d49d220a40cbd317f952e,191.47,paid,2019-01-30,2019-01-30
1934,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-30,
1935,cbf1c8b09cd5b549416d49d220a40cbd317f952e,84.93,pending_payment,2019-02-09,
1936,cbf1c8b09cd5b549416d49d220a40cbd317f952e,156.65,paid,2019-01-14,2019-01-14
1937,cbf1c8b09cd5b549416d49d220a40cbd317f952e,222.0,paid,2019-02-28,2019-03-01
1938,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-28,
1939,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.56,pending_payment,2019-05-02,
1940,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-25,
1941,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.33,paid,2019-03-23,2019-03-23
1942,cbf1c8b09cd5b549416d49d220a40cbd317f952e,48.54,paid,2019-01-17,2019-01-17
1943,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.24,paid,2019-04-07,2019-04-07
1944,cbf1c8b09cd5b549416d49d220a40cbd317f952e,2858.1,pending_payment,2019-04-03,
1945,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.21,paid,2019-03-01,2019-03-01
1946,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-13,
1947,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.43,paid,2019-01-05,2019-01-05
1948,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.45,paid,2019-04-01,2019-04-01
1949,cbf1c8b09cd5b549416d49d220a40cbd317f952e,24.0,paid,2019-02-28,2019-02-28
1950,cbf1c8b09cd5b549416d49d220a40cbd317f952e,124.38,charged_back,2019-02-11,2019-02-12
1951,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-25,
1952,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.09,charged_back,2019-01-11,2019-01-11
1953,cbf1c8b09cd5b549416d49d220a40cbd317f952e,181.98,paid,2019-05-03,2019-05-03
1954,cbf1c8b09cd5b549416d49d220a40cbd317f952e,47.36,paid,2019-05-05,2019-05-05
1955,cbf1c8b09cd5b549416d49d220a40cbd317f952e,71.12,paid,2019-03-18,2019-03-18
1956,cbf1c8b09cd5b549416d49d220a40cbd317f952e,38.84,pending_payment,2019-03-24,
1957,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.98,paid,2019-05-07,2019-05-07
1958,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.93,paid,2019-02-23,2019-02-23
1959,cbf1c8b09cd5b549416d49d220a40cbd317f952e,25.28,voided,2019-04-06,
1960,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-02-18,2019-02-18
1961,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-21,
1962,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.17,paid,2019-04-25,2019-04-25
1963,cbf1c8b09cd5b549416d49d220a40cbd317f952e,21.74,pending_payment,2019-02-11,
1964,cbf1c8b09cd5b549416d49d220a40cbd317f952e,161.65,voided,2019-02-17,
1965,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.69,voided,2019-05-16,
1966,cbf1c8b09cd5b549416d49d220a40cbd317f952e,109.5,paid,2019-04-23,2019-04-23
1967,cbf1c8b09cd5b549416d49d220a40cbd317f952e,90.48,paid,2019-02-11,2019-02-11
1968,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.0,paid,2019-02-24,2019-02-24
1969,cbf1c8b09cd5b549416d49d220a40cbd317f952e,94.01,voided,2019-02-26,
1970,cbf1c8b09cd5b549416d49d220a40cbd317f952e,74.24,voided,2019-05-06,
1971,cbf1c8b09cd5b549416d49d220a40cbd317f952e,332.03,paid,2019-02-20,2019-02-20
1972,cbf1c8b09cd5b549416d49d220a40cbd317f952e,128.52,paid,2019-02-25,2019-02-25
1973,cbf1c8b09cd5b549416d49d220a40cbd317f952e,277.14,pending_payment,2019-02-25,
1974,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-05,
1975,cbf1c8b09cd5b549416d49d220a40cbd317f952e,155.73,paid,2019-05-04,2019-05-04
1976,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-18,
1977,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-04,
1978,cbf1c8b09cd5b549416d49d220a40cbd317f952e,294.92,paid,2019-01-04,2019-01-04
1979,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.38,paid,2019-04-30,2019-04-30
1980,cbf1c8b09cd5b549416d49d220a40cbd317f952e,37.67,paid,2019-02-11,2019-02-11
1981,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-02-22,2019-02-22
1982,cbf1c8b09cd5b549416d49d220a40cbd317f952e,26.15,paid,2019-03-06,2019-03-06
1983,cbf1c8b09cd5b549416d49d220a40cbd317f952e,23.49,paid,2019-03-19,2019-03-19
1984,cbf1c8b09cd5b549416d49d220a40cbd317f952e,214.7,paid,2019-02-01,2019-02-01
1985,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,voided,2019-02-15,
1986,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-25,
1987,cbf1c8b09cd5b549416d49d220a40cbd317f952e,118.39,paid,2019-01-14,2019-01-14
1988,cbf1c8b09cd5b549416d49d220a40cbd317f952e,108.38,paid,2019-02-13,2019-02-13
1989,cbf1c8b09cd5b549416d49d220a40cbd317f952e,101.29,pending_payment,2019-01-02,
1990,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-12,
1991,cbf1c8b09cd5b549416d49d220a40cbd317f952e,180.31,paid,2019-03-28,2019-03-28
1992,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-12,
1993,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-23,
1994,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.12,paid,2019-05-08,2019-05-08
1995,cbf1c8b09cd5b549416d49d220a40cbd317f952e,67.74,paid,2019-01-28,2019-01-28
1996,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.03,paid,2019-03-28,2019-03-28
1997,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.04,paid,2019-04-28,2019-04-28
1998,cbf1c8b09cd5b549416d49d220a40cbd317f952e,114.51,pending_payment,2019-03-30,
1999,cbf1c8b09cd5b549416d49d220a40cbd317f952e,11166.94,pending_payment,2019-03-21,
2000,8f642dc67fccf861548dfe1c761ce22f795e91f0,15489.0,pending_payment,2019-03-14,
2001,cbf1c8b09cd5b549416d49d220a40cbd317f952e,180.49,pending_payment,2019-05-17,
2002,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.1,paid,2019-04-16,2019-04-16
2003,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-19,
2004,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-02,
2005,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-12,
2006,cbf1c8b09cd5b549416d49d220a40cbd317f952e,53.75,paid,2019-05-06,2019-05-06
2007,cbf1c8b09cd5b549416d49d220a40cbd317f952e,90.62,voided,2019-01-25,
2008,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.9,pending_payment,2019-05-18,
2009,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.91,paid,2019-03-30,2019-03-31
2010,cbf1c8b09cd5b549416d49d220a40cbd317f952e,115.6,paid,2019-01-25,2019-01-25
2011,cbf1c8b09cd5b549416d49d220a40cbd317f952e,65.84,paid,2019-04-24,2019-04-24
2012,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-01,
2013,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-26,
2014,cbf1c8b09cd5b549416d49d220a40cbd317f952e,158.12,paid,2019-03-10,2019-03-10
2015,cbf1c8b09cd5b549416d49d220a40cbd317f952e,72.84,paid,2019-03-23,2019-03-24
2016,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-15,
2017,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-12,
2018,cbf1c8b09cd5b549416d49d220a40cbd317f952e,79.77,paid,2019-01-10,2019-01-10
2019,cbf1c8b09cd5b549416d49d220a40cbd317f952e,35.32,paid,2019-05-17,2019-05-17
2020,cbf1c8b09cd5b549416d49d220a40cbd317f952e,64.05,voided,2019-03-31,
2021,cbf1c8b09cd5b549416d49d220a40cbd317f952e,242.05,paid,2019-01-31,2019-01-31
2022,cbf1c8b09cd5b549416d49d220a40cbd317f952e,296.65,pending_payment,2019-01-17,
2023,cbf1c8b09cd5b549416d49d220a40cbd317f952e,96.27,paid,2019-05-17,2019-05-17
2024,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-04,
2025,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-05,
2026,cbf1c8b09cd5b549416d49d220a40cbd317f952e,51.46,paid,2019-01-19,2019-01-19
2027,cbf1c8b09cd5b549416d49d220a40cbd317f952e,88.09,paid,2019-01-24,2019-01-24
2028,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.74,paid,2019-02-27,2019-02-27
2029,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.9,paid,2019-05-17,2019-05-17
2030,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-27,
2031,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,voided,2019-02-17,
2032,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.23,paid,2019-02-27,2019-02-27
2033,cbf1c8b09cd5b549416d49d220a40cbd317f952e,30.0,refunded,2019-01-30,2019-01-30
2034,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.49,pending_payment,2019-03-04,
2035,cbf1c8b09cd5b549416d49d220a40cbd317f952e,70.26,paid,2019-01-02,2019-01-02
2036,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-12,
2037,cbf1c8b09cd5b549416d49d220a40cbd317f952e,241.68,paid,2019-03-31,2019-03-31
2038,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.13,paid,2019-01-27,2019-01-27
2039,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-30,
2040,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-02,
2041,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.19,paid,2019-03-07,2019-03-07
2042,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.09,paid,2019-03-02,2019-03-02
2043,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.05,paid,2019-03-01,2019-03-01
2044,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.07,paid,2019-01-25,2019-01-25
2045,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,voided,2019-01-24,
2046,cbf1c8b09cd5b549416d49d220a40cbd317f952e,57.37,pending_payment,2019-02-13,
2047,cbf1c8b09cd5b549416d49d220a40cbd317f952e,113.26,paid,2019-01-22,2019-01-22
2048,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.6,paid,2019-04-13,2019-04-14
2049,cbf1c8b09cd5b549416d49d220a40cbd317f952e,73.18,paid,2019-02-13,2019-02-14
2050,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.1,paid,2019-02-10,2019-02-10
2051,cbf1c8b09cd5b549416d49d220a40cbd317f952e,186.47,voided,2019-04-24,
2052,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.39,voided,2019-04-21,
2053,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-26,
2054,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.9,paid,2019-03-31,2019-03-31
2055,cbf1c8b09cd5b549416d49d220a40cbd317f952e,80.38,paid,2019-04-11,2019-04-11
2056,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-18,
2057,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-10,
2058,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-22,
2059,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-07,
2060,cbf1c8b09cd5b549416d49d220a40cbd317f952e,68.04,voided,2019-02-26,
2061,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-03-11,2019-03-11
2062,cbf1c8b09cd5b549416d49d220a40cbd317f952e,119.72,paid,2019-03-21,2019-03-21
2063,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.51,paid,2019-03-21,2019-03-21
2064,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.22,paid,2019-03-01,2019-03-01
2065,cbf1c8b09cd5b549416d49d220a40cbd317f952e,146.89,paid,2019-02-23,2019-02-23
2066,cbf1c8b09cd5b549416d49d220a40cbd317f952e,75.88,paid,2019-01-10,2019-01-10
2067,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-19,
2068,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-01-29,
2069,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-02,
2070,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.34,voided,2019-02-27,
2071,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-28,
2072,cbf1c8b09cd5b549416d49d220a40cbd317f952e,183.74,paid,2019-02-11,2019-02-11
2073,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-22,
2074,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-15,
2075,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.95,paid,2019-04-29,2019-04-29
2076,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-19,
2077,cbf1c8b09cd5b549416d49d220a40cbd317f952e,83.73,paid,2019-02-12,2019-02-12
2078,cbf1c8b09cd5b549416d49d220a40cbd317f952e,97.37,paid,2019-01-15,2019-01-15
2079,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.38,pending_payment,2019-02-25,
2080,cbf1c8b09cd5b549416d49d220a40cbd317f952e,99.04,pending_payment,2019-02-17,
2081,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-01,
2082,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.2,voided,2019-01-03,
2083,cbf1c8b09cd5b549416d49d220a40cbd317f952e,85.87,paid,2019-04-06,2019-04-06
2084,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.28,paid,2019-04-10,2019-04-10
2085,cbf1c8b09cd5b549416d49d220a40cbd317f952e,43.93,paid,2019-04-15,2019-04-15
2086,cbf1c8b09cd5b549416d49d220a40cbd317f952e,267.33,paid,2019-03-04,2019-03-04
2087,cbf1c8b09cd5b549416d49d220a40cbd317f952e,317.45,refunded,2019-04-15,2019-04-15
2088,cbf1c8b09cd5b549416d49d220a40cbd317f952e,81.82,refunded,2019-03-21,2019-03-21
2089,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.81,paid,2019-03-28,2019-03-28
2090,cbf1c8b09cd5b549416d49d220a40cbd317f952e,77.23,paid,2019-02-05,2019-02-05
2091,cbf1c8b09cd5b549416d49d220a40cbd317f952e,52.75,pending_payment,2019-01-02,
2092,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-03-01,2019-03-01
2093,cbf1c8b09cd5b549416d49d220a40cbd317f952e,123.24,paid,2019-05-16,2019-05-16
2094,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-06,
2095,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.9,paid,2019-02-28,2019-02-28
2096,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-25,
2097,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-18,
2098,cbf1c8b09cd5b549416d49d220a40cbd317f952e,197.0,paid,2019-05-03,2019-05-03
2099,cbf1c8b09cd5b549416d49d220a40cbd317f952e,111.74,paid,2019-03-07,2019-03-07
2100,cbf1c8b09cd5b549416d49d220a40cbd317f952e,61.49,paid,2019-01-18,2019-01-18
2101,cbf1c8b09cd5b549416d49d220a40cbd317f952e,69.31,paid,2019-03-02,2019-03-02
2102,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-30,
2103,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.79,paid,2019-02-11,2019-02-11
2104,cbf1c8b09cd5b549416d49d220a40cbd317f952e,31.45,paid,2019-04-09,2019-04-09
2105,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-02-28,2019-02-28
2106,cbf1c8b09cd5b549416d49d220a40cbd317f952e,66.07,paid,2019-01-17,2019-01-17
2107,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-02-13,
2108,cbf1c8b09cd5b549416d49d220a40cbd317f952e,58.52,pending_payment,2019-03-09,
2109,cbf1c8b09cd5b549416d49d220a40cbd317f952e,106.85,paid,2019-02-13,2019-02-13
2110,cbf1c8b09cd5b549416d49d220a40cbd317f952e,19.83,refunded,2019-01-11,2019-01-11
2111,cbf1c8b09cd5b549416d49d220a40cbd317f952e,139.91,voided,2019-03-25,
2112,cbf1c8b09cd5b549416d49d220a40cbd317f952e,131.05,paid,2019-03-30,2019-03-30
2113,cbf1c8b09cd5b549416d49d220a40cbd317f952e,36.54,paid,2019-05-13,2019-05-13
2114,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-10,
2115,cbf1c8b09cd5b549416d49d220a40cbd317f952e,147.84,paid,2019-02-02,2019-02-02
2116,cbf1c8b09cd5b549416d49d220a40cbd317f952e,50.51,voided,2019-05-18,
2117,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-08,
2118,cbf1c8b09cd5b549416d49d220a40cbd317f952e,28.11,paid,2019-04-06,2019-04-06
2119,cbf1c8b09cd5b549416d49d220a40cbd317f952e,63.84,paid,2019-01-14,2019-01-14
2120,cbf1c8b09cd5b549416d49d220a40cbd317f952e,78.66,pending_payment,2019-03-31,
2121,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-17,
2122,cbf1c8b09cd5b549416d49d220a40cbd317f952e,309.99,pending_payment,2019-02-22,
2123,cbf1c8b09cd5b549416d49d220a40cbd317f952e,100.0,paid,2019-05-04,2019-05-04
2124,cbf1c8b09cd5b549416d49d220a40cbd317f952e,40.8,paid,2019-04-05,2019-04-05
2125,cbf1c8b09cd5b549416d49d220a40cbd317f952e,165.1,paid,2019-01-15,2019-01-15
2126,cbf1c8b09cd5b549416d49d220a40cbd317f952e,42.89,paid,2019-04-30,2019-04-30
2127,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-04-24,
2128,cbf1c8b09cd5b549416d49d220a40cbd317f952e,140.37,paid,2019-03-30,2019-03-30
2129,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-01-07,
2130,8f642dc67fccf861548dfe1c761ce22f795e91f0,2548.0,pending_payment,2019-03-13,
2131,cbf1c8b09cd5b549416d49d220a40cbd317f952e,105.51,paid,2019-01-01,2019-01-01
2132,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.6,paid,2019-01-26,2019-01-26
2133,cbf1c8b09cd5b549416d49d220a40cbd317f952e,151.35,pending_payment,2019-05-05,
2134,cbf1c8b09cd5b549416d49d220a40cbd317f952e,95.12,paid,2019-03-02,2019-03-02
2135,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-05-12,
2136,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-02-15,2019-02-15
2137,cbf1c8b09cd5b549416d49d220a40cbd317f952e,22.45,paid,2019-03-25,2019-03-25
2138,cbf1c8b09cd5b549416d49d220a40cbd317f952e,210.73,voided,2019-05-19,
2139,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-03-30,
2140,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-03-22,
2141,cbf1c8b09cd5b549416d49d220a40cbd317f952e,62.67,paid,2019-01-20,2019-01-20
2142,cbf1c8b09cd5b549416d49d220a40cbd317f952e,143.76,paid,2019-02-10,2019-02-10
2143,cbf1c8b09cd5b549416d49d220a40cbd317f952e,152.51,voided,2019-02-15,
2144,cbf1c8b09cd5b549416d49d220a40cbd317f952e,56.31,voided,2019-04-02,
2145,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-23,
2146,cbf1c8b09cd5b549416d49d220a40cbd317f952e,330.89,paid,2019-03-18,2019-03-18
2147,cbf1c8b09cd5b549416d49d220a40cbd317f952e,19.8,paid,2019-02-28,2019-02-28
2148,cbf1c8b09cd5b549416d49d220a40cbd317f952e,265.54,paid,2019-02-20,2019-02-20
2149,cbf1c8b09cd5b549416d49d220a40cbd317f952e,91.76,paid,2019-02-15,2019-02-15
2150,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.1,paid,2019-03-22,2019-03-22
2151,cbf1c8b09cd5b549416d49d220a40cbd317f952e,55.75,paid,2019-01-28,2019-01-28
2152,cbf1c8b09cd5b549416d49d220a40cbd317f952e,306.64,paid,2019-02-21,2019-02-21
2153,cbf1c8b09cd5b549416d49d220a40cbd317f952e,33.0,paid,2019-03-21,2019-03-21
2154,cbf1c8b09cd5b549416d49d220a40cbd317f952e,28.0,paid,2019-04-18,2019-04-18
2155,cbf1c8b09cd5b549416d49d220a40cbd317f952e,122.0,paid,2019-03-24,2019-03-24
2156,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-02-25,
2157,cbf1c8b09cd5b549416d49d220a40cbd317f952e,154.72,paid,2019-04-17,2019-04-17
2158,cbf1c8b09cd5b549416d49d220a40cbd317f952e,59.34,paid,2019-04-22,2019-04-22
2159,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.05,paid,2019-03-07,2019-03-07
2160,cbf1c8b09cd5b549416d49d220a40cbd317f952e,46.89,paid,2019-03-28,2019-03-28
2161,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,voided,2019-05-03,
2162,cbf1c8b09cd5b549416d49d220a40cbd317f952e,131.59,paid,2019-04-01,2019-04-01
2163,cbf1c8b09cd5b549416d49d220a40cbd317f952e,44.9,paid,2019-05-12,2019-05-12
2164,cbf1c8b09cd5b549416d49d220a40cbd317f952e,60.39,paid,2019-03-02,2019-03-02
2165,cbf1c8b09cd5b549416d49d220a40cbd317f952e,3.0,pending_payment,2019-04-21,
2166,cbf1c8b09cd5b549416d49d220a40cbd317f952e,268.94,voided,2019-05-19,
